State,Channel,Pulse_ID,Amplitude,AUC,S_AUC,D_AUC,AUC_Ratio,Start_Datum_Area,End_Datum_Area,Datum_Area_Ratio,Max_Start_Datum_Diff
Ischaemia,Red,20,2.9541681565384956,3313.7792735250923,1296.4252528388322,2017.3540206862604,0.6426364631815175,919.5313081754301,347.34526129449534,2.6473120858148373,2.9313800552013234
Ischaemia,Red,21,3.045203369789517,3432.03802007355,629.6209890315723,2802.417031041977,0.22467069749339574,904.6745791595265,319.35948335100227,2.8327781898532662,3.0452225321869495
Ischaemia,Red,22,3.2378223276883302,2965.3087515929037,678.417906063328,2286.890845529575,0.29665513218066464,947.0355130453183,156.9457752398153,6.034157412636531,3.238859180230293
Ischaemia,Red,23,2.9505893749684553,3145.5295930834563,560.4418055195226,2585.0877875639335,0.2167979780863291,802.0591472965802,376.05916738316705,2.1328004124397832,2.9512202549106115
Ischaemia,Red,24,3.3206494523551466,3574.9990569909273,666.686347142668,2908.312709848259,0.22923475349989178,955.8274436168969,309.28476098859164,3.0904446781073505,3.320944322415971
Ischaemia,IR,1,3.20049108812981,3304.539745748808,612.3596363467195,2692.1801094020884,0.22745864372451652,943.4336836794993,241.93955286713975,3.899460309400433,3.20049108812981
Ischaemia,IR,2,3.1781820517675294,3278.930832809677,613.7079646205203,2665.2228681891565,0.23026515791435276,944.8019712546566,219.66898755544855,4.301025746823597,3.1781929297451574
Ischaemia,IR,3,3.1919703172263456,3276.368176158952,588.7212637753406,2687.6469123836114,0.2190471006674078,944.040543508588,222.90382306106844,4.2351922481381195,3.1919710036780056
Ischaemia,IR,4,3.2219585908499724,3318.3578013671786,613.848808913857,2704.5089924533213,0.22697236748953123,937.5860361164572,236.5877691231436,3.9629522675301314,3.221967715152143
Ischaemia,IR,5,3.2153946093761685,3345.3996697468683,613.8745894806625,2731.525080266206,0.22473694051560245,952.4937393860426,240.19380842071,3.9655216162679263,3.2153946093761685
Ischaemia,IR,6,3.204871846150691,3296.0572354414426,602.0119785569212,2694.045256884521,0.22346023216146965,947.8005420843817,232.25589234016297,4.080846055333782,3.204871846150691
Ischaemia,IR,7,3.1596684251924456,3308.5302103722966,610.5416513483294,2697.9885590239674,0.22629512245567152,922.1240469906602,240.2400528695161,3.8383443392409773,3.1596684251924456
Ischaemia,IR,8,3.1968584817046937,3362.1566405114886,622.1823665427887,2739.9742739687,0.22707598843312943,938.0181648751092,246.9046215787501,3.7991114094068457,3.1968584817046937
Ischaemia,IR,9,3.199552087243873,3339.0354119249905,647.8927897692637,2691.1426221557267,0.24075007561296485,941.043445733304,236.76389710724288,3.97460701243254,3.199552087243873
Ischaemia,IR,10,3.161760256053384,3258.0356862344966,613.331134271466,2644.7045519630306,0.23190913095234827,925.6855741623358,224.84430774243486,4.117006934517254,3.161760256053384
Ischaemia,IR,11,3.138308506661719,3304.1802000513435,606.8372132396322,2697.342986811711,0.2249759174886841,905.2186986204816,248.7900514433149,3.63848430983877,3.1383127503119983
Ischaemia,IR,12,3.1715461777227514,3295.8645749364887,597.623288223607,2698.241286712882,0.221486229258488,942.8922200537398,219.75418201457,4.290667924541363,3.1715838743337548
Ischaemia,IR,13,3.1152522136523784,3225.353609514034,618.7705045364421,2606.5831049775916,0.23738759886643307,900.8723944009607,226.946783840569,3.9695314432559976,3.1152522136523784
Ischaemia,IR,14,3.175665206918304,3312.2203774576533,642.6911249994552,2669.529252458198,0.24075073326416718,905.2190230777421,263.1775259353879,3.439575700320172,3.175665206918304
Ischaemia,IR,15,3.224797010433517,3331.5757348596594,631.2358305322713,2700.3399043273885,0.23376161998002323,946.236029378518,246.81284904818918,3.8338199693718917,3.2248283349766793
Ischaemia,IR,16,3.145568216819157,3332.1067119481777,619.1576167647133,2712.949095183464,0.22822308677444705,926.8571696466997,257.9638683580789,3.5929728281176647,3.145568216819157
Ischaemia,IR,17,3.1803489555219935,3289.7421752476225,622.851231359852,2666.890943887771,0.23354956931679585,943.1766572387662,226.14899566515822,4.170598478514832,3.1804067045077824
Ischaemia,IR,18,3.1049711780808256,3229.46723985481,604.0257184502221,2625.4415214045875,0.23006633875702318,916.7767805687387,222.05159350318178,4.1286656227288105,3.1049711780808256
Ischaemia,IR,19,3.1702480134305064,3249.8788477942007,588.9496678771804,2660.92917991702,0.22133233470555821,929.7402597432671,237.77450066448165,3.9101764787436273,3.1702480134305064
Ischaemia,IR,20,3.113532294854571,3298.500610699195,621.1794795449395,2677.3211311542555,0.2320153052678946,911.5873475243079,248.77098165772338,3.6643636707537453,3.113532294854571
Ischaemia,IR,21,3.2039139433673,3281.8197315728617,620.2733504975029,2661.546381075359,0.2330499873712103,929.7434220185901,237.11399739380437,3.9210819784479063,3.2039139433673
