Amplitude,AUC,S_AUC,D_AUC,AUC_Ratio,Start_Datum_Area,End_Datum_Area,Datum_Area_Ratio,Max_Start_Datum_Diff,State,Channel,Pulse_ID
0.002009631716959267,1.782836571306734,0.43593304191905136,1.3469035293876823,0.32365572768023815,0.533529526022276,0.10519330775647054,5.071896087319852,0.002009642993031969,Ischaemia,Red,9
0.0016776205006716837,1.8198365053310241,0.2740636325716996,1.5457728727593245,0.17729877228500895,0.5298525888309442,0.1247476859479699,4.247394128432463,0.001677644941430489,Ischaemia,Red,10
0.0019493642336989522,1.7811944163940754,0.2954657825095466,1.4857286338845286,0.19886927920143344,0.5871231399292444,0.06894858966345882,8.515375626898518,0.001949364794958731,Ischaemia,Red,11
0.0015852786510849566,1.740183886780278,0.35800221018734335,1.3821816765929347,0.2590124122248644,0.4023834797444068,0.18020638531599603,2.2329035624282576,0.00158542934639332,Ischaemia,Red,12
0.0017490681390156526,1.8267510647320266,0.34931789654121215,1.4774331681908146,0.23643566698111165,0.3039532675502646,0.11895003064392258,2.5553021374172653,0.001736112420331565,Ischaemia,Red,13
0.0018818586884794299,1.7500692890245675,0.33429830517195314,1.4157709838526142,0.23612456321308145,0.5488196282737516,0.10211767764869319,5.374384150820678,0.0018819833323317965,Ischaemia,Red,14
0.0015350979862215652,1.7225579193381446,0.34455365236571867,1.3780042669724262,0.250038160711017,0.41801861485221253,0.22686851967747404,1.8425589211164495,0.0015354270532091712,Ischaemia,Red,15
0.0017655084522179433,1.8612874301135605,0.8755605988424786,0.9857268312710818,0.8882385779369064,0.45290298483141717,0.1788763020818482,2.5319339653174566,0.0015485731920263008,Ischaemia,Red,16
0.0016776248647616533,1.88040500088545,0.581400943679482,1.2990040572059682,0.44757438628022383,0.4711856654398537,0.149255909766159,3.1568978821546554,0.001654357413247811,Ischaemia,Red,17
0.0019006083877310277,1.9042562942582115,0.3319412696972055,1.5723150245610062,0.21111626138017997,0.5653408247513231,0.141905844978658,3.9839150024887826,0.0019006083877310277,Ischaemia,Red,18
0.0018030933335887753,1.7888519267318905,0.7703246182996097,1.0185273084322808,0.7563121891010413,0.49109747255672,0.15495892389435242,3.169210654118503,0.001685218403824548,Ischaemia,Red,19
0.0016800292057099196,1.6752755892905906,0.319689495306617,1.3555860939839737,0.2358312000435706,0.45156857559757546,0.11426621160235237,3.9518994221059756,0.0016800292057099196,Ischaemia,Red,20
