Depth,State,Channel,Pulse_ID,BPM,Amplitude,DC,PI,AUC,S_AUC,D_AUC,AUC_Ratio,Start_Datum_Area,End_Datum_Area,Datum_Area_Ratio,Max_Start_Datum_Diff
3,Ischaemia,Red,218,62.745098039215684,0.003946345154359765,2.63559508712544,0.14973260398143778,0.0013315215191949006,0.0010466036207015471,0.0002849178984933536,3.673351608431724,4.521853778275676e-05,3.2886209120248797e-06,13.750000073713169,0.002094835351601265
3,Ischaemia,Red,219,62.745098039215684,0.003946345154359765,2.63559508712544,0.14973260398143778,0.0017486419802785515,0.0008953270565628255,0.0008533149237157262,1.0492340303438725,0.00016229344414049916,4.3327580783384344e-05,3.745730576370812,0.0023113295637893216
3,Ischaemia,Red,220,62.745098039215684,0.002630896770529745,2.63691053550927,0.09977193898319482,0.00044527927829708257,0.0001685418243174297,0.000276737453979653,0.6090314913781842,2.4500226130926158e-05,-1.4305501835710783e-05,,0.0016886092567029998
3,Ischaemia,Red,221,62.745098039215684,0.003946345153630126,2.63526622502964,0.14975128949583605,0.0016039837654593242,0.0005264260001785222,0.001077557765280802,0.48853622250250334,7.456948008787269e-05,6.836220780758632e-05,1.0907997631931006,0.0019408607978017578
3,Ischaemia,Red,222,62.745098039215684,0.0031241899140002083,2.63608838026927,0.11851612932951361,0.001062389001375971,0.00031541985791613147,0.0007469691434598394,0.42226624844924393,2.0183911043111678e-05,3.1940730402216325e-05,0.6319176421122525,0.0018143965646801874
3,Ischaemia,Red,223,62.745098039215684,0.004275207249780255,2.63510179398175,0.16224068685104712,0.0017477376092992058,0.0003967721187730736,0.0013509654905261318,0.29369522874973747,-5.319344426629823e-05,7.086978157137052e-05,-0.7505800510014123,0.0016786808647779594
3,Ischaemia,Red,224,62.745098039215684,0.003946345154000053,2.63543065607753,0.1497419461559135,0.0018940812421920665,0.0002704890739708859,0.0016235921682211806,0.16659914926002364,-1.9567294848118025e-05,0.000271557875459215,-0.0720557075173348,0.0015805515019380323
3,Ischaemia,Red,225,62.745098039215684,0.004275207250549862,2.63543065607753,0.16222044168344427,0.0007244831976621312,0.0006874039963244692,3.7079201337662066e-05,18.53880265825088,0.0001540718918183739,9.043707629774464e-07,,0.002577184823816303
3,Ischaemia,Red,226,62.745098039215684,0.004604069347160067,2.63543065607753,0.17469893721326668,0.0017525061098983621,0.0008238817662151393,0.0009286243436832228,0.8872067287697405,0.00015629171087692953,-9.874084478697954e-05,,0.0026898651451290334
3,Ischaemia,Red,227,62.745098039215684,0.002959758867369988,2.63707496655732,0.11223643259690602,0.00040918666326629754,0.0001656642809929084,0.00024352238227338892,0.6802835921953425,5.0973624380865575e-06,-0.0001188836485048759,,0.001919372557388055
3,Ischaemia,Red,228,62.745098039215684,0.003946345154000053,2.63543065607753,0.1497419461559135,0.001310268806111798,0.00041617498247815477,0.000894093823633643,0.46547126428722924,-8.106450692585194e-05,2.9597588475730678e-05,-2.738888912937043,0.0018087415278364993
3,Ischaemia,Red,229,62.745098039215684,0.003946345154000053,2.63543065607753,0.1497419461559135,0.0017912296215130499,0.00041617498247815477,0.0013750546390348954,0.30266068755657155,-8.106450692585194e-05,0.00011600610395695425,-0.698795185432071,0.0018087415278364993
3,Ischaemia,Red,230,62.745098039215684,0.002795327818299942,2.63658167341323,0.1060209075443206,0.0005684792409363517,0.00011826703132902448,0.00045021220960732723,0.26269174581510435,-1.0318048312772963e-05,-3.2886262502630184e-07,,0.0014316224946546718
