Datum_Area_Ratio,Rise_Decay_Ratio,Skewness,Kurtosis,Variance,b_a,c_a,d_a,e_a,State,Channel,Pulse_ID,PI_Ratio,Amplitude_Ratio,Delta_A_Ratio
5.977615369684473,0.2857142857142668,0.2821818901091155,-1.0758661003776635,2.6830547400254104e-07,-1.2782158706403006,0.9509204316465472,-1.0169711111843414,0.8298362897649803,Ischaemia,Red,9,,,
5.164137613439128,0.1661667666466607,-0.1959589437344939,-1.3344334129628963,7.501156653021321e-07,-1.0081492491103903,0.5204956758241864,-0.4203761264897557,0.5204956758241864,Ischaemia,IR,9,,,
,,,,,,,,,Ischaemia,Dual,9,0.4497843024020615,0.6481629247213428,0.6484709334015869
4.514241868346334,0.1458823529411679,-0.19832809557138045,-1.2774437732663668,2.562576318562399e-07,-0.9132267904822958,0.9999999999997478,-0.8531484053201354,0.4888118022951554,Ischaemia,Red,10,,,
5.03275826230379,0.16716596764528657,-0.19266170609135017,-1.3331453837651575,7.647616545931129e-07,-0.9856832105829806,0.3931038889770201,-0.49660461799533234,0.3931038889770201,Ischaemia,IR,10,,,
,,,,,,,,,Ischaemia,Dual,10,0.4462561954966947,0.643019743948754,0.6433313005771955
4.555350117527165,0.1650831353919142,-0.11482534323486583,-1.0601297701854266,2.6735392887310735e-07,-1.1875139902839398,0.7381697446780887,-1.1121465924975085,0.7381697446780887,Ischaemia,Red,11,,,
4.942830789591273,0.16924910607865498,-0.154656611196018,-1.3492088663621786,7.627399745538872e-07,-0.9645073700146716,0.4922112509183661,-0.4731952806755503,0.4922112509183661,Ischaemia,IR,11,,,
,,,,,,,,,Ischaemia,Dual,11,0.5004957127636327,0.7212936058724657,0.7215626672711828
4.771974504798514,0.3922691481746319,-0.4313151470161216,-1.1252373966173101,2.6066882893144815e-07,-0.6804775057816529,0.5980376296560663,-0.6520760325692977,0.5980376296560663,Ischaemia,Red,12,,,
5.013107254760417,0.1584276354973104,-0.18129693443126346,-1.362556995447366,7.549349064034521e-07,-0.997052802362825,0.41364280610100396,-0.46588290973023727,0.41364280610100396,Ischaemia,IR,12,,,
,,,,,,,,,Ischaemia,Dual,12,0.3993786867933123,0.5755407378933799,0.5758696128292684
6.595329870591946,0.24040920716110994,-0.13852643266175932,-1.512204271334915,3.126999769581796e-07,-0.8432478643669302,0.999999999999635,-0.9665260783372435,0.999999999999635,Ischaemia,Red,13,,,
4.6372717362361735,0.17291414752115036,-0.20684539110021044,-1.3061275435411805,7.422547224050203e-07,-0.9042539257426914,0.5289458984764014,-0.3666033074002287,0.5289458984764014,Ischaemia,IR,13,,,
,,,,,,,,,Ischaemia,Dual,13,0.4092156271865658,0.5897300562115122,0.5900596850834273
3.907563890627761,0.16142433234420406,0.09409479095584655,-0.9663248731687313,2.2359568958208104e-07,-1.457755041843023,0.7660922180390914,-1.230995495384855,0.7660922180390914,Ischaemia,Red,14,,,
4.463146137863585,0.16835820895521383,-0.18482357050010506,-1.3594205750458825,7.540425567806448e-07,-1.0011098643516603,0.4391931470026214,-0.45123138487974157,0.4391931470026214,Ischaemia,IR,14,,,
,,,,,,,,,Ischaemia,Dual,14,0.4554042508052084,0.6562539767394373,0.6565639768095143
2.154883749984241,0.31229012760239677,-0.36033687705308387,-0.9890962926624138,2.075480285397668e-07,-0.7656448770890765,0.7415908204113405,-0.6478144705789596,0.7415908204113405,Ischaemia,Red,15,,,
