time,ppgA_Red_raw,ppgA_Red,ppgA_IR_raw,ppgA_IR,p1_mmhg,p2_mmhg,Red_processed,IR_processed
2.5915,2.51605371908496,-0.0811343000804337,2.34142796414793,0.0117692685424684,10.93628126,43.11173066,0.0005877936186382785,0.00032133439516134543
2.592,2.51621815012264,-0.0793255579728282,2.34208568824711,0.0259103421331428,10.88400392,42.85422806,0.0005872035492670979,0.00032110507713778636
2.5925,2.51605371908496,-0.0837651976960978,2.34159239517271,0.0157156146756627,10.72836005,42.9491599,0.0005865678652148663,0.0003207608156926236
2.593,2.51605371908496,-0.0785034024702224,2.34241455029676,0.0344607586514565,10.83944938,42.97763945,0.0005859358986396027,0.00032054835621572405
2.5935,2.51638258116032,-0.0734060383659217,2.3419212572223,0.0229505825566063,10.75806308,42.92424029,0.0005853242114534709,0.00032020476558286586
2.594,2.51638258116032,-0.0743926249651623,2.34142796414793,0.0148934592321987,10.78895423,42.77412933,0.0005846673248863796,0.00031986127594166785
2.5945,2.51638258116032,-0.0707751407716762,2.34225011927193,0.0318298612669113,10.80202356,43.15267002,0.0005839983013409383,0.00031964911847167065
2.595,2.51638258116032,-0.0720905895681212,2.3419212572223,0.0213062716779656,10.70756793,43.19301605,0.0005833172000296507,0.00031932185889947136
2.5955,2.51654701219802,-0.0676509498855453,2.34274341234646,0.044491054883706,10.73133035,42.97763945,0.0005826405822007084,0.0003191099708826417
2.596,2.51671144323574,-0.0648556212044179,2.34208568824711,0.0282123773548855,10.71172635,43.05299159,0.0005819522406857151,0.0003187505185410081
2.5965000000000003,2.51671144323574,-0.066171069994777,2.34159239517271,0.0198263918854846,10.65053811,43.09630424,0.0005812359695127496,0.0003184075019955213
2.597,2.51687587427346,-0.0614025681361421,2.34257898132161,0.0416957264328997,10.7034095,42.89635406,0.000580524835274757,0.0003182121528213191
2.5975,2.51687587427346,-0.0651844834018811,2.3419212572223,0.0239371690828347,10.99390513,43.11647725,0.0005797861345110186,0.00031785226605095934
2.598,2.51687587427346,-0.0640334657111287,2.34290784337133,0.0436688994575876,10.56499339,43.07375793,0.0005790364372335465,0.0003176568596877712
2.5985,2.51687587427346,-0.0622247236277464,2.34241455029676,0.0296922571382374,10.88638017,43.12537711,0.0005782758147103763,0.00031731373105113895
2.599,2.51654701219802,-0.0643623279083811,2.3417568261975,0.0173599255610903,10.83350877,43.16809644,0.0005774713376514774,0.00031695411629252925
2.5995,2.5170403053112,-0.0571273595882712,2.34241455029676,0.0354473451693563,10.76400369,43.3478736,0.0005767381257443581,0.0003167255206476576
2.6,2.5170403053112,-0.0577850839793272,2.3419212572223,0.0244304623456803,10.67727084,42.99721914,0.0005759449474661499,0.000316381284295957
2.6005000000000003,2.51671144323574,-0.055811910807166,2.34290784337133,0.0425178818601969,10.58222114,43.01561218,0.0005751083863084123,0.00031618466000216296
2.601,2.51720473634896,-0.0543320309300263,2.34225011927193,0.0287056706161813,10.60657763,43.19954261,0.0005743435703177754,0.00031582345208457335
2.6015,2.5170403053112,-0.0610737059396476,2.3417568261975,0.0204841162378979,10.80499387,43.24463523,0.000573502775423377,0.00031547817418260297
2.602,2.51687587427346,-0.0618958614310416,2.34257898132161,0.0356117762556038,10.6582609,43.28972785,0.0005726518655807052,0.000315263569055496
2.6025,2.51687587427346,-0.0688019675795478,2.34208568824711,0.0290345327902793,10.81925132,43.17996292,0.0005718072030567898,0.0003149167162664556
2.603,2.51638258116032,-0.065020052303139,2.34290784337133,0.0412024331762854,10.61548854,43.24048196,0.0005709028787110657,0.00031470087598175047
2.6035,2.51687587427346,-0.0618958614310416,2.34208568824711,0.0285412395291026,10.9190535,43.23039546,0.0005700868040967544,0.00031432012794631553
2.604,2.51671144323574,-0.0658422077970607,2.34159239517271,0.0183465120913873,10.75271653,43.39415287,0.000569194765935315,0.0003139712613521518
2.6045000000000003,2.51671144323574,-0.0633757413168767,2.34241455029676,0.0311721369199836,10.85073653,43.47069166,0.0005683091401776035,0.0003137525249817186
2.605,2.51671144323574,-0.0686375364803412,2.3419212572223,0.0208129784139848,10.80677605,43.33897374,0.0005674135283693362,0.00031340100529770926
2.6055,2.51654701219802,-0.0688019675795478,2.34257898132161,0.0385715358046848,10.5543003,43.50273116,0.0005664915332677228,0.00031316346673564144
2.606,2.51671144323574,-0.0683086742819914,2.34208568824711,0.0247593245208111,10.95350901,43.43746552,0.0005655925309419408,0.0003128097663509572
2.6065,2.51687587427346,-0.0720905895681212,2.34159239517271,0.0148934592321987,10.68736987,43.64572223,0.0005646838584837479,0.00031245465756267536
2.607,2.51671144323574,-0.0641978968097444,2.34208568824711,0.0291989638772986,10.76697399,43.59172975,0.0005637328540127326,0.00031219639257670914
