State,Channel,Pulse_ID,Amplitude,AUC,S_AUC,D_AUC,AUC_Ratio,Start_Datum_Area,End_Datum_Area,Datum_Area_Ratio,Max_Start_Datum_Diff,p1_mmhg,p2_mmhg
Ischaemia,IR,16,0.0029965581979632,3.1742601005402475,0.5898272440658814,2.5844328564743666,0.228223086774447,0.8829506335915147,0.2457437547764832,3.592972828117664,0.0029965581979632,10.682044319247419,37.392157006836385
Ischaemia,IR,17,0.0030296913238429,3.1339024319084947,0.5933458869094854,2.5405565449990086,0.2335495693167958,0.898497043956767,0.215435997635698,4.170598478514831,0.0030297463371775,10.677540641058453,38.569400402834184
Ischaemia,IR,18,0.0029578842984133,3.0764828055219837,0.5754121651931406,2.5010706403288436,0.2300663387570232,0.8733477668125617,0.2115326952138423,4.12866562272881,0.0029578842984133,10.680215777445992,41.080319268605656
Ischaemia,IR,19,0.0030200688776758,3.095927486701477,0.5610502884752867,2.53487719822619,0.2213323347055582,0.8856971476293097,0.2265107860077691,3.9101764787436264,0.0030200688776758,10.68571398295695,38.922564742816306
Ischaemia,IR,20,0.0029660398629676,3.1422459678755135,0.5917533283443428,2.5504926395311704,0.2320153052678946,0.8684041645568792,0.2369863481312847,3.664363670753744,0.0029660398629676,10.685386434253571,37.84579715380007
Ischaemia,IR,21,0.0030521400048587,3.1263552856045074,0.5908901239124725,2.535465161692035,0.2330499873712103,0.8857001601031744,0.2258815717119395,3.9210819784479054,0.0030521400048587,10.690470894033945,40.466683846611616
Ischaemia,IR,22,0.0030002960411314,3.1134589585451513,0.5792464382160742,2.534212520329077,0.2285705849724303,0.8789750908203536,0.2438858535702269,3.604042948588869,0.0030003059807272,10.685143684787768,40.09493078314633
Ischaemia,IR,23,0.0030013865386536,3.088734499280168,0.5865692528044602,2.502165246475708,0.2344246662488183,0.8771204585709248,0.2162438285400559,4.0561641203483,0.0030013865386536,10.679078908546646,37.11825469899096
Ischaemia,IR,24,0.0029754083252091,3.101159013076512,0.5758412339019124,2.5253177791746,0.2280272362752406,0.8729449930813449,0.2293422289362969,3.806298548375135,0.0029754454390777,10.678458755880651,39.772612774410646
Congestion,Red,1,0.0028214129151763,3.022377339214568,0.5414317787137511,2.4809455605008166,0.2182360577893756,0.8396881050643512,0.2153151579961151,3.899809529803291,0.0028214129151763,29.553079181591634,67.86270773996608
