State,Channel,Pulse_ID,Amplitude,AUC,S_AUC,D_AUC,AUC_Ratio,Start_Datum_Area,End_Datum_Area,Datum_Area_Ratio,Max_Start_Datum_Diff
Congestion,IR,13,0.002924672174725203,3.094426225939335,0.6666278844941143,2.4277983414452207,0.27458124223665287,0.7717665319030017,0.2240119941061495,3.4452018294042563,0.002924693801089591
Congestion,IR,14,0.0029957383892344532,3.1311690772877876,0.6573374913120671,2.473831585975721,0.26571634667393984,0.8064781937823272,0.22887393157801872,3.52367868294085,0.0029957383892344532
Congestion,IR,15,0.002936988931780405,3.0937771798311258,0.6233540076805231,2.4704231721506025,0.25232681376521754,0.798514912975713,0.22203962766141122,3.5962720771328724,0.002936988931780405
Congestion,IR,16,0.0029670809925677766,3.1270523086671096,0.6327508688795934,2.494301439787516,0.2536785886366229,0.8214779253506537,0.21549500842153207,3.8120508283131644,0.0029670809925677766
Congestion,IR,17,0.0029916136888098626,3.116137441260163,0.6451368935591628,2.4710005477009997,0.26108326611234195,0.8236502045730116,0.21230899865173436,3.879487962373672,0.00299161587639296
Congestion,IR,18,0.0030139621207490933,3.120777984764497,0.6377393076813206,2.4830386770831767,0.25683824966853613,0.8262181188224842,0.21739763115083816,3.8004927397264274,0.0030139621207490933
Congestion,IR,19,0.002965670396447818,3.112125340716645,0.6546800311992911,2.457445309517354,0.2664067552851751,0.808317421223344,0.19681232889755676,4.107046676146408,0.002965670396447818
Congestion,IR,20,0.0029607693176350418,3.1461434829516532,0.6449499628886004,2.501193520063053,0.25785688221051434,0.8072814264144372,0.21756986671569623,3.7104468491003457,0.0029608057046010636
Congestion,IR,21,0.0030820973013031775,3.2222020060214374,0.6506539511999156,2.5715480548215215,0.2530203353501299,0.8373787241841953,0.22779147459669963,3.676075786711325,0.0030820973013031775
Congestion,IR,22,0.003104749367584202,3.242185732790958,0.6524961342578386,2.589689598533119,0.2519592057007268,0.8648388752109923,0.22905419054353837,3.7756954944101087,0.003104749367584202
Congestion,IR,23,0.0030483392276001017,3.235703799959565,0.6392853970396989,2.5964184029198663,0.24621817358896192,0.8571283273832209,0.23078264005755633,3.714006942504238,0.0030483392276001017
Congestion,IR,24,0.00305641007262713,3.212050159084338,0.6315999011056531,2.5804502579786854,0.24476344744594963,0.8466715912188328,0.23231952988611937,3.644427102766016,0.00305641007262713
